['羽毛球集锦', ['羽毛球', '集锦', '空', '空', '空'], ['体育其它', '体育类'], ['中央电视台体育频道']]
['连琐', ['连琐', '空', '空', '空', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['辽宁省公安机关主题演讲比赛', ['辽宁省', '公安机关', '主题', '演讲比赛', '空'], ['专题类', '竞赛'], ['辽宁广播电视台卫视频道']]
['渔蚌记', ['渔蚌记', '空', '空', '空', '空'], ['内地电影', '电影类'], ['江西电视台卫视频道']]
['捲席筒', ['捲', '席筒', '空', '空', '空'], ['地方戏曲', '戏剧类'], ['中央电视台戏曲频道']]
['梦断韶华', ['梦断', '韶华', '空', '空', '空'], ['内地电影', '电影类'], ['广东电视台卫视频道']]
['51号兵站', ['51', '号', '兵站', '空', '空'], ['内地电影', '反特/谍战'], ['广西电视台卫视频道']]
['燃情狙击手', ['燃情', '狙击手', '空', '空', '空'], ['港澳台电影', '电影类'], ['中央电视台电影频道']]
['钱在路上跑', ['钱', '在', '路上', '跑', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['放歌新中国', ['放歌', '新', '中国', '空', '空'], ['音乐其它', '音乐类'], ['中央电视台音乐频道']]
['兄弟们上', ['兄弟', '们', '上', '空', '空'], ['战争', '电视剧类'], ['天津广播电视台卫视频道']]
['冲霄楼', ['冲霄', '楼', '空', '空', '空'], ['港澳台电影', '电影类'], ['中央电视台电影频道']]
['钟无艳', ['钟无艳', '空', '空', '空', '空'], ['港澳台电影', '电影类'], ['重庆电视台卫视频道']]
['生活+', ['生活', '+', '空', '空', '空'], ['家居/房产', '生活服务类'], ['BTV-生活']]
['夏家三千金', ['夏家', '三', '千金', '空', '空'], ['爱情言情', '电视剧类'], ['陕西电视台卫视频道']]
['世界乒乓球锦标赛', ['世界', '乒乓球', '锦标赛', '空', '空'], ['体育类', '乒乓球'], ['中央电视台体育频道']]
['特警新人类', ['特警', '新', '人类', '空', '空'], ['港澳台电影', '电影类'], ['广东电视台卫视频道']]
['对花枪', ['对', '花枪', '空', '空', '空'], ['电影其它', '电影类'], ['中央电视台戏曲频道']]
['健康档案', ['健康', '档案', '空', '空', '空'], ['健康', '生活服务类'], ['云南电视台卫视频道']]
['走遍全世界@阿涩', ['走遍', '全世界', '@', '阿涩', '空'], ['专题类', '专题片'], ['海南广播电视台旅游卫视频道']]
['剿匪英雄', ['剿匪', '英雄', '空', '空', '空'], ['战争', '电视剧类'], ['BTV-影视']]
['万家灯火', ['万家灯火', '空', '空', '空', '空'], ['健康', '生活服务类'], ['江苏电视台新闻综合卫视频道']]
['活力经济', ['活力', '经济', '空', '空', '空'], ['财经专题', '财经类'], ['宁夏电视台卫视频道']]
['枪王', ['枪王', '空', '空', '空', '空'], ['港澳台电影', '电影类'], ['中央电视台电影频道']]
['雪豹坚强岁月', ['雪豹', '坚强', '岁月', '空', '空'], ['战争', '电视剧类'], ['安徽广播电视台卫视频道']]
['童心撞地球', ['童心', '撞', '地球', '空', '空'], ['青少综艺', '青少类'], ['湖南广播电视台金鹰卡通频道']]
['电影新青年', ['电影', '新', '青年', '空', '空'], ['真人秀', '综艺类'], ['中央电视台电影频道']]
['别让我看见', ['别', '让', '我', '看见', '空'], ['电影类', '警匪'], ['中央电视台电视剧频道']]
['萧锋血战陈庄', ['萧锋', '血战', '陈庄', '空', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['天不藏奸', ['天', '不', '藏奸', '空', '空'], ['警匪', '电视剧类'], ['内蒙古电视台卫视频道']]
['财神客栈', ['财神', '客栈', '空', '空', '空'], ['港澳台电影', '电影类'], ['深圳市电视台卫视频道']]
['我的团长我的团', ['我', '的', '团长', '我', '的'], ['战争', '电视剧类'], ['青海电视台卫视频道']]
['乔布斯', ['乔布斯', '空', '空', '空', '空'], ['其它国家电影', '电影类'], ['中央电视台电影频道']]
['诱狼', ['诱狼', '空', '空', '空', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['东方直播室挑战来了', ['东方', '直播室', '挑战', '来', '了'], ['真人秀', '综艺类'], ['上海广播电视台东方卫视频道']]
['军情解码', ['军情', '解码', '空', '空', '空'], ['专题类', '军事'], ['BTV-青年']]
['特别攻击队', ['特别', '攻击', '队', '空', '空'], ['内地电影', '电影类'], ['中央电视台少儿频道']]
['亲密敌人', ['亲密', '敌人', '空', '空', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['才女斗恶少', ['才女', '斗', '恶少', '空', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['新少林寺', ['新', '少林寺', '空', '空', '空'], ['港澳台电影', '电影类'], ['中央电视台电影频道']]
['侏罗纪公园第三部', ['侏罗纪', '公园', '第三部', '空', '空'], ['其它国家电影', '电影类'], ['中央电视台电影频道']]
['我要你最美', ['我要', '你', '最美', '空', '空'], ['美容/服饰', '生活服务类'], ['贵州电视台卫视频道']]
['狭路英豪', ['狭路', '英豪', '空', '空', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['幸福生活万年长', ['幸福生活', '万年', '长', '空', '空'], ['农村', '电视剧类'], ['中央电视台电视剧频道']]
['武松', ['武松', '空', '空', '空', '空'], ['港澳台电影', '电影类'], ['BTV-影视']]
['龙之江', ['龙', '之江', '空', '空', '空'], ['专题类', '专题片'], ['宁夏电视台卫视频道']]
['沉默的证人', ['沉默', '的', '证人', '空', '空'], ['警匪', '电视剧类'], ['BTV-影视']]
['西柏坡之英雄王二小', ['西柏坡', '之', '英雄', '王二小', '空'], ['电影其它', '电影类'], ['中央电视台电影频道']]
['各个击破', ['各个击破', '空', '空', '空', '空'], ['警匪', '电视剧类'], ['BTV-科教']]
['中央车站', ['中央', '车站', '空', '空', '空'], ['其它国家电影', '电影类'], ['中央电视台电影频道']]
['最野假期', ['最野', '假期', '空', '空', '空'], ['青少综艺', '青少类'], ['中央电视台中文国际频道亚洲版']]
['CCTV著名企业故事展播', ['CCTV', '著名', '企业', '故事', '展播'], ['其它类', '欣赏'], ['中央电视台新闻综合频道']]
['深宅如渊', ['深宅', '如渊', '空', '空', '空'], ['内地电影', '电影类'], ['江西电视台卫视频道']]
['搞定岳父大人', ['搞定', '岳父', '大人', '空', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['美丽中国乡村行', ['美丽', '中国', '乡村', '行', '空'], ['旅游', '生活服务类'], ['中央电视台军事农业频道']]
['音乐优等生', ['音乐', '优等生', '空', '空', '空'], ['青少综艺', '青少类'], ['中央电视台音乐频道']]
['中国电影新力量', ['中国', '电影', '新', '力量', '空'], ['电影其它', '电影类'], ['中央电视台电影频道']]
['午间天气预报', ['午间', '天气预报', '空', '空', '空'], ['天气预报', '生活服务类'], ['陕西电视台卫视频道']]
['艾问人物', ['艾问', '人物', '空', '空', '空'], ['专题类', '访谈'], ['广西电视台卫视频道']]
['快枪手', ['快枪手', '空', '空', '空', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['V美人', ['V', '美人', '空', '空', '空'], ['美容/服饰', '生活服务类'], ['海南广播电视台旅游卫视频道']]
['怒放', ['怒放', '空', '空', '空', '空'], ['战争', '电视剧类'], ['中央电视台新闻综合频道']]
['全是你的', ['全是', '你', '的', '空', '空'], ['益智/竞猜游戏', '综艺类'], ['北京电视台高清频道']]
['食觅', ['食觅', '空', '空', '空', '空'], ['生活服务类', '饮食'], ['海南广播电视台旅游卫视频道']]
['九命刑警', ['九命', '刑警', '空', '空', '空'], ['警匪', '电视剧类'], ['BTV-影视']]
['英雄本色', ['英雄本色', '空', '空', '空', '空'], ['港澳台电影', '电影类'], ['中央电视台电影频道']]
['人在囧途', ['人', '在', '囧', '途', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['红娘子', ['红娘子', '空', '空', '空', '空'], ['民间传奇', '电视剧类'], ['北京电视台高清频道']]
['信义兄弟', ['信义', '兄弟', '空', '空', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['光辉岁月', ['光辉', '岁月', '空', '空', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['滔滔小河', ['滔滔', '小河', '空', '空', '空'], ['专题类', '专题片'], ['中央电视台综艺频道']]
['星聚鸟巢', ['星聚', '鸟巢', '空', '空', '空'], ['专题类', '专题片'], ['中央电视台体育频道']]
['名玉传奇', ['名玉', '传奇', '空', '空', '空'], ['其它类', '广告'], ['山东电视台卫星频道']]
['血色玫瑰', ['血色', '玫瑰', '空', '空', '空'], ['其它国家电影', '电影类'], ['中央电视台电影频道']]
['喜羊羊与灰太狼之喜气羊羊过蛇年', ['喜羊羊', '与', '灰', '太', '狼'], ['电影其它', '电影类'], ['中央电视台少儿频道']]
['记住乡愁', ['记住', '乡愁', '空', '空', '空'], ['专题类', '专题片'], ['中央电视台军事农业频道']]
['麦咭麦咭红之疯狂de麦咭', ['麦', '咭', '麦', '咭', '红'], ['综艺竞技游戏', '综艺类'], ['湖南广播电视台金鹰卡通频道']]
['假如生活欺骗了你', ['假如', '生活', '欺骗', '了', '你'], ['社会伦理', '电视剧类'], ['吉林电视台卫视频道']]
['特警出击', ['特警', '出击', '空', '空', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['奇袭白虎团', ['奇袭', '白虎团', '空', '空', '空'], ['电影其它', '电影类'], ['中央电视台戏曲频道']]
['乾隆皇君臣斗智', ['乾隆', '皇', '君臣', '斗智', '空'], ['港澳台电影', '电影类'], ['中央电视台电影频道']]
['青海花儿', ['青海', '花儿', '空', '空', '空'], ['奋斗励志', '电视剧类'], ['BTV-财经']]
['最爱女人购物狂', ['最', '爱女人', '购物狂', '空', '空'], ['港澳台电影', '电影类'], ['广东电视台卫视频道']]
['铁血使命', ['铁血', '使命', '空', '空', '空'], ['战争', '电视剧类'], ['黑龙江电视台卫视频道']]
['守护家园', ['守护', '家园', '空', '空', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['最美警察评选活动颁奖典礼', ['最美', '警察', '评选活动', '颁奖典礼', '空'], ['颁奖晚会', '综艺类'], ['新疆电视台汉语卫视频道']]
['老爸不怕多', ['老爸', '不怕', '多', '空', '空'], ['港澳台电影', '电影类'], ['广东电视台卫视频道']]
['触不可及', ['触', '不可', '及', '空', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['国宝档案', ['国宝', '档案', '空', '空', '空'], ['专题类', '专题片'], ['中央电视台中文国际频道亚洲版']]
['星动亚洲', ['星动', '亚洲', '空', '空', '空'], ['真人秀', '综艺类'], ['安徽广播电视台卫视频道']]
['不速来客', ['不速', '来客', '空', '空', '空'], ['内地电影', '电影类'], ['江西电视台卫视频道']]
['猪猪侠之囧囧危机', ['猪猪', '侠', '之', '囧', '囧'], ['电影其它', '电影类'], ['湖南广播电视台金鹰卡通频道']]
['名家谈收藏', ['名家', '谈', '收藏', '空', '空'], ['其它类', '广告'], ['山西广播电视台卫视频道']]
['龙拳', ['龙拳', '空', '空', '空', '空'], ['港澳台电影', '电影类'], ['广东电视台卫视频道']]
['冰与火的青春', ['冰', '与', '火', '的', '青春'], ['奋斗励志', '电视剧类'], ['湖南广播电视台卫视频道']]
['青红', ['青红', '空', '空', '空', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['初恋未满', ['初恋', '未满', '空', '空', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['大侠沈胜衣', ['大侠', '沈胜衣', '空', '空', '空'], ['港澳台电影', '电影类'], ['BTV-影视']]
['绚丽甘肃', ['绚丽', '甘肃', '空', '空', '空'], ['其它类', '欣赏'], ['甘肃电视台卫视频道']]
['金斗寻宝', ['金斗', '寻宝', '空', '空', '空'], ['财经类', '收藏/鉴宝'], ['青海电视台卫视频道']]
['男人不可以穷', ['男人', '不', '可以', '穷', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['加油好BABY', ['加油', '好', 'BABY', '空', '空'], ['青少综艺', '青少类'], ['安徽广播电视台卫视频道']]
['机密行动', ['机密', '行动', '空', '空', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['水浒传1997', ['水浒传', '1997', '空', '空', '空'], ['武侠', '电视剧类'], ['内蒙古电视台卫视频道']]
['今日谈', ['今日', '谈', '空', '空', '空'], ['新闻/时事类', '新闻评述'], ['天津广播电视台卫视频道']]
['神话', ['神话', '空', '空', '空', '空'], ['港澳台电影', '电影类'], ['中央电视台电影频道']]
['过把瘾', ['过把瘾', '空', '空', '空', '空'], ['综艺其它', '真人秀'], ['中央电视台戏曲频道']]
['新财富夜谈', ['新', '财富', '夜谈', '空', '空'], ['财经专题', '财经类'], ['甘肃电视台卫视频道']]
['来电不善', ['来电', '不善', '空', '空', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['抗击', ['抗击', '空', '空', '空', '空'], ['内地电影', '电影类'], ['中央电视台电影频道']]
['狭路相逢', ['狭路相逢', '空', '空', '空', '空'], ['其它国家电影', '电影类'], ['中央电视台电影频道']]
['抗日小奇兵', ['抗日', '小', '奇兵', '空', '空'], ['动画', '青少类'], ['中央电视台戏曲频道']]
['黄飞鸿第三部', ['黄飞鸿', '第三部', '空', '空', '空'], ['港澳台电影', '电影类'], ['中央电视台电影频道']]
